segmnet_id,wkt,time,avg_speed
26154114,"LINESTRING(21.061352 52.30658,21.061445 52.306576,21.061518 52.306564,21.061571 52.306538,21.061623 52.306507,21.06165 52.30648,21.061668 52.30645,21.061674 52.30643,21.061676 52.30635,21.061674 52.30625,21.061668 52.306164,21.061651 52.30607,21.061634 52.305992,21.061611 52.30592,21.061577 52.305843,21.061543 52.305767,21.061497 52.305683,21.061445 52.305603,21.061394 52.305523,21.061337 52.305454,21.06128 52.30539,21.06121 52.305325,21.06117 52.305286,21.061123 52.305252,21.06107 52.30522,21.06102 52.305202,21.060966 52.30519,21.060904 52.305183,21.060833 52.30518,21.060776 52.30518,21.060722 52.305183,21.060694 52.305183,21.060663 52.305187,21.060633 52.30519,21.06061 52.3052,21.060589 52.305202,21.060574 52.30521,21.060558 52.30522)",2024-11-09 05:30:00.000000,16
22201999,"LINESTRING(20.948374 52.257126,20.949179 52.257957)",2024-11-09 05:30:00.000000,61
4052302,"LINESTRING(20.94018 52.250557,20.941023 52.25087,20.941813 52.251198,20.942516 52.25153,20.94318 52.25192,20.943752 52.252296,20.944328 52.25273,20.944563 52.252934,20.944805 52.25315,20.945229 52.253586,20.945648 52.254036)",2024-11-09 05:45:00.000000,47
25337271,"LINESTRING(20.986355 52.28568,20.986675 52.28547,20.987013 52.285244,20.98727 52.285072,20.987457 52.284943,20.98762 52.28483,20.987844 52.284668,20.988092 52.284485,20.988731 52.283993)",2024-11-09 10:15:00.000000,41
20768134,"LINESTRING(20.956886 52.26082,20.957314 52.26066,20.957378 52.26063,20.95784 52.260456,20.958263 52.260284)",2024-11-09 10:15:00.000000,17
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-09 05:30:00.000000,52
25367916,"LINESTRING(21.031872 52.298073,21.031918 52.298008)",2024-11-09 05:30:00.000000,0
16883728,"LINESTRING(20.988276 52.28396,20.989668 52.28462)",2024-11-09 05:30:00.000000,46
10942867,"LINESTRING(21.010012 52.292973,21.00692 52.29199)",2024-11-09 05:30:00.000000,51
24209937,"LINESTRING(20.959053 52.268066,20.958893 52.26811,20.958809 52.26813,20.958431 52.268208,20.95776 52.268353)",2024-11-09 05:30:00.000000,30
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-09 05:30:00.000000,59
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-09 05:30:00.000000,39
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-09 05:30:00.000000,60
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-09 05:30:00.000000,46
22646202,"LINESTRING(21.003414 52.28998,21.003166 52.29022,21.002787 52.29058)",2024-11-09 05:30:00.000000,44
24691652,"LINESTRING(21.012354 52.299206,21.0127 52.29872,21.012959 52.29832,21.01318 52.298016)",2024-11-09 05:30:00.000000,41
25337218,"LINESTRING(20.987274 52.285255,20.98697 52.285454,20.98671 52.285618,20.986202 52.285923,20.985615 52.286278)",2024-11-09 05:30:00.000000,49
21036126,"LINESTRING(20.957733 52.26684,20.956833 52.266052)",2024-11-09 05:30:00.000000,35
23333176,"LINESTRING(20.897156 52.244537,20.896942 52.2445,20.896498 52.244415,20.896378 52.24439,20.895973 52.24431,20.89569 52.244247,20.895351 52.24417,20.895048 52.244095,20.894794 52.244026,20.893927 52.243774)",2024-11-09 05:30:00.000000,23
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-09 05:30:00.000000,27
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-09 05:45:00.000000,53
25538938,"LINESTRING(20.988018 52.30428,20.988771 52.303715,20.988827 52.303673,20.98888 52.303635,20.98906 52.303497)",2024-11-09 10:15:00.000000,12
22294282,"LINESTRING(20.950823 52.25928,20.951138 52.259502)",2024-11-09 10:15:00.000000,30
19332734,"LINESTRING(21.091492 52.307457,21.090502 52.307457)",2024-11-09 10:15:00.000000,52
24529231,"LINESTRING(20.959938 52.267815,20.960072 52.26792)",2024-11-09 10:15:00.000000,29
19354387,"LINESTRING(21.093727 52.307156,21.09448 52.30715,21.096031 52.30715)",2024-11-09 10:15:00.000000,38
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-09 10:15:00.000000,49
4052302,"LINESTRING(20.94018 52.250557,20.941023 52.25087,20.941813 52.251198,20.942516 52.25153,20.94318 52.25192,20.943752 52.252296,20.944328 52.25273,20.944563 52.252934,20.944805 52.25315,20.945229 52.253586,20.945648 52.254036)",2024-11-09 05:30:00.000000,50
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-09 05:30:00.000000,59
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-09 05:30:00.000000,37
23333176,"LINESTRING(20.897156 52.244537,20.896942 52.2445,20.896498 52.244415,20.896378 52.24439,20.895973 52.24431,20.89569 52.244247,20.895351 52.24417,20.895048 52.244095,20.894794 52.244026,20.893927 52.243774)",2024-11-09 05:45:00.000000,36
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-09 05:45:00.000000,72
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-09 05:45:00.000000,43
25538938,"LINESTRING(20.988018 52.30428,20.988771 52.303715,20.988827 52.303673,20.98888 52.303635,20.98906 52.303497)",2024-11-09 05:30:00.000000,14
24925473,"LINESTRING(20.987402 52.283768,20.986782 52.283485)",2024-11-09 05:30:00.000000,56
22649243,"LINESTRING(21.000845 52.289227,21.001778 52.289474)",2024-11-09 05:30:00.000000,40
26390291,"LINESTRING(21.08482 52.30768,21.083565 52.307682)",2024-11-09 05:45:00.000000,45
13973276,"LINESTRING(20.94537 52.254482,20.9451 52.25416,20.94456 52.25338)",2024-11-09 05:45:00.000000,44
8793661,"LINESTRING(21.01073 52.280754,21.010063 52.28185,21.009697 52.28247,21.008493 52.284397)",2024-11-09 05:45:00.000000,40
24357781,"LINESTRING(21.060732 52.310024,21.060703 52.31011,21.060692 52.310146,21.060637 52.310318)",2024-11-09 10:15:00.000000,13
22680771,"LINESTRING(21.004862 52.2913,21.00374 52.29094)",2024-11-09 10:15:00.000000,39
14690825,"LINESTRING(21.051666 52.304794,21.051514 52.304756,21.051395 52.304726)",2024-11-09 10:15:00.000000,28
9365274,"LINESTRING(21.008493 52.284397,21.00807 52.285133)",2024-11-09 10:15:00.000000,17
21817462,"LINESTRING(21.01729 52.295303,21.016962 52.295246,21.016798 52.295227,21.016685 52.29522,21.016577 52.295223,21.016487 52.29524,21.016401 52.295254,21.016325 52.295277,21.016254 52.295307,21.016184 52.29534,21.016117 52.295383,21.016048 52.295437,21.015976 52.2955,21.01591 52.295563,21.014807 52.296707,21.014578 52.296986)",2024-11-09 10:15:00.000000,33
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-09 10:15:00.000000,52
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-09 10:15:00.000000,16
23474521,"LINESTRING(21.000671 52.29402,21.000734 52.294033,21.000875 52.294098)",2024-11-09 10:15:00.000000,1
21815945,"LINESTRING(21.01527 52.29466,21.015074 52.294598)",2024-11-09 10:15:00.000000,37
11674725,"LINESTRING(20.968914 52.265205,20.969936 52.264927,20.970589 52.264744)",2024-11-09 10:15:00.000000,26
22646202,"LINESTRING(21.003414 52.28998,21.003166 52.29022,21.002787 52.29058)",2024-11-09 10:15:00.000000,34
20543625,"LINESTRING(20.963192 52.275818,20.963404 52.27559)",2024-11-09 05:30:00.000000,6
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-09 05:30:00.000000,40
26157754,"LINESTRING(21.033016 52.298527,21.032995 52.298588,21.032917 52.298813,21.032791 52.29918,21.03277 52.29924,21.032757 52.299274,21.032713 52.299404)",2024-11-09 05:30:00.000000,18
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-09 05:45:00.000000,30
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-09 06:00:00.000000,38
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-09 06:15:00.000000,39
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-09 06:15:00.000000,54
26157754,"LINESTRING(21.033016 52.298527,21.032995 52.298588,21.032917 52.298813,21.032791 52.29918,21.03277 52.29924,21.032757 52.299274,21.032713 52.299404)",2024-11-09 06:15:00.000000,8
21087643,"LINESTRING(20.997229 52.270973,20.997124 52.271156,20.997038 52.271313)",2024-11-09 05:30:00.000000,51
21698145,"LINESTRING(21.03293 52.2997,21.036156 52.30052,21.038044 52.30099)",2024-11-09 05:45:00.000000,54
25337270,"LINESTRING(20.984228 52.286945,20.985233 52.286354)",2024-11-09 05:45:00.000000,40
14690474,"LINESTRING(20.98486 52.282696,20.983232 52.281967)",2024-11-09 05:45:00.000000,41
14690475,"LINESTRING(20.967756 52.272118,20.96764 52.272057,20.967443 52.271988,20.967281 52.271957,20.967125 52.271954,20.966978 52.27197,20.966852 52.271996,20.966732 52.272034,20.966656 52.27207,20.966578 52.272118,20.966515 52.272163,20.966465 52.27222,20.966421 52.27228,20.966387 52.272354,20.966383 52.272434,20.966396 52.272507,20.966417 52.272568,20.966448 52.272636,20.966497 52.272717,20.96662 52.272877)",2024-11-09 05:45:00.000000,22
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-09 06:00:00.000000,49
21087869,"LINESTRING(20.995693 52.27397,20.994812 52.275753)",2024-11-09 05:30:00.000000,43
7458072,"LINESTRING(20.968794 52.274536,20.96821 52.274197,20.966566 52.27319)",2024-11-09 05:30:00.000000,52
22666936,"LINESTRING(21.059534 52.30672,21.059425 52.306698,21.05838 52.30648)",2024-11-09 10:15:00.000000,29
21716560,"LINESTRING(20.994535 52.298492,20.994225 52.298786)",2024-11-09 10:15:00.000000,41
13672752,"LINESTRING(20.964523 52.274548,20.964819 52.27434,20.965246 52.274055,20.965445 52.27394)",2024-11-09 10:15:00.000000,37
9457630,"LINESTRING(21.033014 52.29817,21.033041 52.29813,21.03313 52.298004)",2024-11-09 10:15:00.000000,27
22202002,"LINESTRING(20.9472 52.25606,20.947046 52.25589)",2024-11-09 10:15:00.000000,44
24529121,"LINESTRING(20.956997 52.268497,20.957237 52.26839,20.957453 52.26827,20.957586 52.268196,20.958069 52.26788,20.958326 52.26777,20.958403 52.267742,20.958467 52.267727,20.958649 52.267673)",2024-11-09 10:15:00.000000,13
25733701,"LINESTRING(21.016134 52.294094,21.01639 52.293747,21.017508 52.292183,21.01767 52.291958)",2024-11-09 10:15:00.000000,26
25337218,"LINESTRING(20.987274 52.285255,20.98697 52.285454,20.98671 52.285618,20.986202 52.285923,20.985615 52.286278)",2024-11-09 05:45:00.000000,45
25733701,"LINESTRING(21.016134 52.294094,21.01639 52.293747,21.017508 52.292183,21.01767 52.291958)",2024-11-09 05:45:00.000000,44
24163772,"LINESTRING(21.019476 52.289436,21.020056 52.288628)",2024-11-09 05:45:00.000000,51
14696065,"LINESTRING(20.982845 52.28149,20.983484 52.28176)",2024-11-09 06:00:00.000000,41
24691652,"LINESTRING(21.012354 52.299206,21.0127 52.29872,21.012959 52.29832,21.01318 52.298016)",2024-11-09 06:00:00.000000,34
25384087,"LINESTRING(20.864294 52.216106,20.86475 52.216137,20.864862 52.21614)",2024-11-09 06:00:00.000000,16
22215564,"LINESTRING(20.947792 52.25609,20.947933 52.256203,20.948427 52.256584)",2024-11-09 10:15:00.000000,35
