segmnet_id,wkt,time,avg_speed
26390292,"LINESTRING(21.092663 52.307785,21.092749 52.307896,21.092775 52.307934,21.092943 52.308155,21.093077 52.308327,21.093307 52.30861,21.094343 52.30984)",2024-11-10 08:45:00.000000,29
21034246,"LINESTRING(20.958035 52.266106,20.95848 52.266495,20.95886 52.266834)",2024-11-10 08:45:00.000000,27
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-10 08:30:00.000000,57
25342610,"LINESTRING(20.959562 52.28134,20.959236 52.281227,20.95888 52.2811,20.95877 52.281063,20.958735 52.28105,20.95869 52.281036,20.958637 52.281017,20.958557 52.280987)",2024-11-10 08:30:00.000000,8
26157754,"LINESTRING(21.033016 52.298527,21.032995 52.298588,21.032917 52.298813,21.032791 52.29918,21.03277 52.29924,21.032757 52.299274,21.032713 52.299404)",2024-11-10 08:45:00.000000,10
22201999,"LINESTRING(20.948374 52.257126,20.949179 52.257957)",2024-11-10 08:45:00.000000,49
25337321,"LINESTRING(20.976355 52.29128,20.975874 52.290844)",2024-11-10 08:45:00.000000,15
19352034,"LINESTRING(20.87775 52.241707,20.878832 52.24154)",2024-11-10 08:45:00.000000,21
87426,"LINESTRING(20.923073 52.24766,20.923286 52.247562,20.923523 52.24746,20.923716 52.24739)",2024-11-10 08:45:00.000000,30
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-10 08:30:00.000000,34
4052302,"LINESTRING(20.94018 52.250557,20.941023 52.25087,20.941813 52.251198,20.942516 52.25153,20.94318 52.25192,20.943752 52.252296,20.944328 52.25273,20.944563 52.252934,20.944805 52.25315,20.945229 52.253586,20.945648 52.254036)",2024-11-10 08:45:00.000000,49
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-10 08:45:00.000000,41
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-10 08:45:00.000000,33
9370077,"LINESTRING(20.879921 52.231876,20.877535 52.22947,20.876896 52.2289,20.876326 52.228355)",2024-11-10 08:45:00.000000,69
21815945,"LINESTRING(21.01527 52.29466,21.015074 52.294598)",2024-11-10 08:30:00.000000,50
20525886,"LINESTRING(20.964928 52.274445,20.964724 52.274597,20.9645 52.274776,20.964296 52.274952)",2024-11-10 08:30:00.000000,27
19121708,"LINESTRING(20.897982 52.239597,20.897097 52.239708,20.897022 52.23972,20.89697 52.239727,20.896868 52.239742,20.8968 52.239754)",2024-11-10 08:30:00.000000,12
25337271,"LINESTRING(20.986355 52.28568,20.986675 52.28547,20.987013 52.285244,20.98727 52.285072,20.987457 52.284943,20.98762 52.28483,20.987844 52.284668,20.988092 52.284485,20.988731 52.283993)",2024-11-10 08:45:00.000000,39
23333182,"LINESTRING(20.894045 52.243202,20.894316 52.243298,20.894547 52.243378,20.894703 52.243427,20.895002 52.243523,20.895208 52.243587,20.89544 52.243656)",2024-11-10 08:45:00.000000,39
25339481,"LINESTRING(21.02085 52.29255,21.020746 52.292522,21.019653 52.292217,21.019615 52.292202,21.019567 52.292187,21.019558 52.292183,21.019508 52.292168,21.01948 52.29216)",2024-11-10 08:45:00.000000,9
21087808,"LINESTRING(20.988031 52.284237,20.987682 52.284157)",2024-11-10 08:45:00.000000,35
20543625,"LINESTRING(20.963192 52.275818,20.963404 52.27559)",2024-11-10 08:30:00.000000,7
24075925,"LINESTRING(20.8968 52.239754,20.89681 52.239872,20.896814 52.239906,20.89683 52.24005)",2024-11-10 08:45:00.000000,26
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-10 09:00:00.000000,51
25337270,"LINESTRING(20.984228 52.286945,20.985233 52.286354)",2024-11-10 09:00:00.000000,41
21543127,"LINESTRING(21.032951 52.296345,21.032928 52.296215,21.032883 52.295944,21.032854 52.29577)",2024-11-10 17:00:00.000000,15
14690474,"LINESTRING(20.98486 52.282696,20.983232 52.281967)",2024-11-10 08:30:00.000000,42
21034246,"LINESTRING(20.958035 52.266106,20.95848 52.266495,20.95886 52.266834)",2024-11-10 08:30:00.000000,29
14690474,"LINESTRING(20.98486 52.282696,20.983232 52.281967)",2024-11-10 08:45:00.000000,41
14690475,"LINESTRING(20.967756 52.272118,20.96764 52.272057,20.967443 52.271988,20.967281 52.271957,20.967125 52.271954,20.966978 52.27197,20.966852 52.271996,20.966732 52.272034,20.966656 52.27207,20.966578 52.272118,20.966515 52.272163,20.966465 52.27222,20.966421 52.27228,20.966387 52.272354,20.966383 52.272434,20.966396 52.272507,20.966417 52.272568,20.966448 52.272636,20.966497 52.272717,20.96662 52.272877)",2024-11-10 08:45:00.000000,27
21543127,"LINESTRING(21.032951 52.296345,21.032928 52.296215,21.032883 52.295944,21.032854 52.29577)",2024-11-10 08:45:00.000000,2
6461449,"LINESTRING(21.052048 52.309498,21.052048 52.30917)",2024-11-10 17:00:00.000000,11
14930621,"LINESTRING(21.064707 52.311943,21.064528 52.311848,21.064423 52.311775,21.064291 52.31168,21.064089 52.311546,21.064047 52.31152,21.064013 52.3115,21.063866 52.311413)",2024-11-10 17:00:00.000000,10
25582186,"LINESTRING(21.031618 52.300713,21.031528 52.30079,21.031416 52.300842)",2024-11-10 17:00:00.000000,15
24812898,"LINESTRING(21.060637 52.310318,21.060549 52.31059,21.060448 52.310894)",2024-11-10 17:00:00.000000,22
18279722,"LINESTRING(20.898394 52.241833,20.898706 52.24175,20.899658 52.241676)",2024-11-10 17:00:00.000000,16
22201999,"LINESTRING(20.948374 52.257126,20.949179 52.257957)",2024-11-10 17:15:00.000000,44
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-10 09:00:00.000000,37
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-10 09:00:00.000000,40
22639051,"LINESTRING(20.999626 52.293957,20.99926 52.29431)",2024-11-10 09:00:00.000000,42
20525881,"LINESTRING(20.964296 52.274952,20.963964 52.275192,20.963903 52.27524,20.963858 52.275276,20.963825 52.275295,20.963785 52.275314,20.96371 52.27534,20.963634 52.27536)",2024-11-10 09:00:00.000000,9
20774547,"LINESTRING(21.054123 52.305412,21.053139 52.305164)",2024-11-10 09:00:00.000000,51
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-10 09:15:00.000000,56
19336222,"LINESTRING(20.893345 52.243576,20.89304 52.24348,20.892567 52.24328,20.892378 52.243195,20.892258 52.243134)",2024-11-10 09:15:00.000000,39
24925489,"LINESTRING(20.9982 52.28871,20.998074 52.28866)",2024-11-10 08:30:00.000000,70
20183413,"LINESTRING(21.002445 52.292328,21.003464 52.292686)",2024-11-10 08:30:00.000000,20
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-10 08:45:00.000000,32
19336080,"LINESTRING(20.885942 52.237476,20.884136 52.235706)",2024-11-10 08:45:00.000000,52
24925489,"LINESTRING(20.9982 52.28871,20.998074 52.28866)",2024-11-10 08:45:00.000000,66
19121708,"LINESTRING(20.897982 52.239597,20.897097 52.239708,20.897022 52.23972,20.89697 52.239727,20.896868 52.239742,20.8968 52.239754)",2024-11-10 08:45:00.000000,5
15266728,"LINESTRING(20.954098 52.269794,20.953943 52.269836,20.95334 52.27,20.952974 52.2701)",2024-11-10 08:45:00.000000,2
21717645,"LINESTRING(20.99583 52.297047,20.996033 52.296856)",2024-11-10 08:45:00.000000,49
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-10 08:45:00.000000,57
22650937,"LINESTRING(21.003658 52.28975,21.003414 52.28998)",2024-11-10 08:45:00.000000,40
24995166,"LINESTRING(21.079777 52.30769,21.078756 52.30769,21.07757 52.30769,21.07596 52.307693,21.075382 52.307693,21.074806 52.307693,21.07448 52.30769,21.074072 52.307674,21.073656 52.307644,21.073286 52.30762,21.072927 52.307606,21.0727 52.307606,21.07187 52.307602,21.069141 52.30761)",2024-11-10 08:45:00.000000,43
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-10 08:45:00.000000,56
22901948,"LINESTRING(20.868423 52.21646,20.868416 52.216564,20.868492 52.218304,20.868519 52.219124,20.86857 52.219975,20.868578 52.220028)",2024-11-10 08:45:00.000000,21
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-10 08:45:00.000000,44
14690474,"LINESTRING(20.98486 52.282696,20.983232 52.281967)",2024-11-10 09:00:00.000000,40
16890541,"LINESTRING(20.990072 52.284916,20.991451 52.285545,20.992777 52.28616,20.994215 52.286835,20.99666 52.287945,20.997633 52.28836,20.998161 52.288567)",2024-11-10 09:00:00.000000,52
24092764,"LINESTRING(20.897165 52.24312,20.897224 52.24341,20.897253 52.243538,20.897282 52.243652)",2024-11-10 09:00:00.000000,33
16890541,"LINESTRING(20.990072 52.284916,20.991451 52.285545,20.992777 52.28616,20.994215 52.286835,20.99666 52.287945,20.997633 52.28836,20.998161 52.288567)",2024-11-10 09:15:00.000000,51
8558709,"LINESTRING(20.955393 52.264053,20.957262 52.26579,20.958876 52.26726)",2024-11-10 09:15:00.000000,48
6461449,"LINESTRING(21.052048 52.309498,21.052048 52.30917)",2024-11-10 09:15:00.000000,27
20768134,"LINESTRING(20.956886 52.26082,20.957314 52.26066,20.957378 52.26063,20.95784 52.260456,20.958263 52.260284)",2024-11-10 09:15:00.000000,29
22650937,"LINESTRING(21.003658 52.28975,21.003414 52.28998)",2024-11-10 17:00:00.000000,38
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-10 17:15:00.000000,51
18672198,"LINESTRING(21.052038 52.308044,21.052282 52.30806)",2024-11-10 09:00:00.000000,4
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-10 09:00:00.000000,43
26154114,"LINESTRING(21.061352 52.30658,21.061445 52.306576,21.061518 52.306564,21.061571 52.306538,21.061623 52.306507,21.06165 52.30648,21.061668 52.30645,21.061674 52.30643,21.061676 52.30635,21.061674 52.30625,21.061668 52.306164,21.061651 52.30607,21.061634 52.305992,21.061611 52.30592,21.061577 52.305843,21.061543 52.305767,21.061497 52.305683,21.061445 52.305603,21.061394 52.305523,21.061337 52.305454,21.06128 52.30539,21.06121 52.305325,21.06117 52.305286,21.061123 52.305252,21.06107 52.30522,21.06102 52.305202,21.060966 52.30519,21.060904 52.305183,21.060833 52.30518,21.060776 52.30518,21.060722 52.305183,21.060694 52.305183,21.060663 52.305187,21.060633 52.30519,21.06061 52.3052,21.060589 52.305202,21.060574 52.30521,21.060558 52.30522)",2024-11-10 09:00:00.000000,21
20178634,"LINESTRING(21.022247 52.285564,21.02216 52.285538,21.02209 52.285515,21.022041 52.2855,21.021454 52.285347)",2024-11-10 09:00:00.000000,3
16890541,"LINESTRING(20.990072 52.284916,20.991451 52.285545,20.992777 52.28616,20.994215 52.286835,20.99666 52.287945,20.997633 52.28836,20.998161 52.288567)",2024-11-10 08:45:00.000000,53
25337270,"LINESTRING(20.984228 52.286945,20.985233 52.286354)",2024-11-10 08:45:00.000000,47
19336077,"LINESTRING(20.887657 52.239475,20.887442 52.239265,20.88724 52.23904,20.886736 52.238472,20.88625 52.23791,20.885942 52.237476)",2024-11-10 08:45:00.000000,38
25337271,"LINESTRING(20.986355 52.28568,20.986675 52.28547,20.987013 52.285244,20.98727 52.285072,20.987457 52.284943,20.98762 52.28483,20.987844 52.284668,20.988092 52.284485,20.988731 52.283993)",2024-11-10 09:00:00.000000,43
21698145,"LINESTRING(21.03293 52.2997,21.036156 52.30052,21.038044 52.30099)",2024-11-10 09:00:00.000000,52
26123909,"LINESTRING(21.033138 52.297348,21.033152 52.29744,21.033157 52.29751,21.033165 52.29759,21.033167 52.29764)",2024-11-10 17:00:00.000000,25
23379893,"LINESTRING(21.05179 52.306145,21.05168 52.305595)",2024-11-10 17:00:00.000000,26
22096160,"LINESTRING(21.034082 52.29664,21.035648 52.296505)",2024-11-10 17:00:00.000000,0
22703014,"LINESTRING(20.911894 52.24614,20.911802 52.246567)",2024-11-10 17:15:00.000000,29
14930621,"LINESTRING(21.064707 52.311943,21.064528 52.311848,21.064423 52.311775,21.064291 52.31168,21.064089 52.311546,21.064047 52.31152,21.064013 52.3115,21.063866 52.311413)",2024-11-10 17:15:00.000000,9
4052302,"LINESTRING(20.94018 52.250557,20.941023 52.25087,20.941813 52.251198,20.942516 52.25153,20.94318 52.25192,20.943752 52.252296,20.944328 52.25273,20.944563 52.252934,20.944805 52.25315,20.945229 52.253586,20.945648 52.254036)",2024-11-10 17:15:00.000000,46
22639051,"LINESTRING(20.999626 52.293957,20.99926 52.29431)",2024-11-10 17:15:00.000000,50
22901948,"LINESTRING(20.868423 52.21646,20.868416 52.216564,20.868492 52.218304,20.868519 52.219124,20.86857 52.219975,20.868578 52.220028)",2024-11-10 17:15:00.000000,14
22201999,"LINESTRING(20.948374 52.257126,20.949179 52.257957)",2024-11-10 09:00:00.000000,48
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-10 09:00:00.000000,51
19352034,"LINESTRING(20.87775 52.241707,20.878832 52.24154)",2024-11-10 09:00:00.000000,42
21819096,"LINESTRING(21.015463 52.2944,21.016476 52.294727)",2024-11-10 09:00:00.000000,55
25337321,"LINESTRING(20.976355 52.29128,20.975874 52.290844)",2024-11-10 09:00:00.000000,18
26157754,"LINESTRING(21.033016 52.298527,21.032995 52.298588,21.032917 52.298813,21.032791 52.29918,21.03277 52.29924,21.032757 52.299274,21.032713 52.299404)",2024-11-10 09:00:00.000000,8
25393014,"LINESTRING(21.01929 52.29276,21.020082 52.292976)",2024-11-10 08:30:00.000000,4
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-10 08:30:00.000000,43
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-10 08:30:00.000000,44
20526283,"LINESTRING(20.997263 52.271202,20.997313 52.271263,20.997353 52.271336,20.997358 52.271347,20.997414 52.271553)",2024-11-10 08:45:00.000000,5
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-10 08:45:00.000000,49
21087643,"LINESTRING(20.997229 52.270973,20.997124 52.271156,20.997038 52.271313)",2024-11-10 08:30:00.000000,53
24925491,"LINESTRING(20.998755 52.288837,20.99888 52.288895)",2024-11-10 08:30:00.000000,69
24925453,"LINESTRING(20.86715 52.21934,20.866322 52.218636)",2024-11-10 08:45:00.000000,53
20768134,"LINESTRING(20.956886 52.26082,20.957314 52.26066,20.957378 52.26063,20.95784 52.260456,20.958263 52.260284)",2024-11-10 08:45:00.000000,3
21210459,"LINESTRING(20.973682 52.27207,20.97365 52.27201,20.973627 52.271973,20.973608 52.27194,20.97357 52.271873,20.973562 52.271862)",2024-11-10 08:30:00.000000,5
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-10 09:15:00.000000,43
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-10 09:30:00.000000,55
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-10 09:30:00.000000,46
7439055,"LINESTRING(21.051472 52.304554,21.051254 52.3045)",2024-11-10 09:30:00.000000,59
20774547,"LINESTRING(21.054123 52.305412,21.053139 52.305164)",2024-11-10 09:30:00.000000,50
22061180,"LINESTRING(21.032322 52.29996,21.032225 52.300056,21.03219 52.30009,21.032166 52.300114,21.031979 52.300293,21.03168 52.30064)",2024-11-10 09:00:00.000000,25
20768134,"LINESTRING(20.956886 52.26082,20.957314 52.26066,20.957378 52.26063,20.95784 52.260456,20.958263 52.260284)",2024-11-10 09:00:00.000000,39
7439055,"LINESTRING(21.051472 52.304554,21.051254 52.3045)",2024-11-10 17:00:00.000000,64
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-10 17:15:00.000000,38
23333176,"LINESTRING(20.897156 52.244537,20.896942 52.2445,20.896498 52.244415,20.896378 52.24439,20.895973 52.24431,20.89569 52.244247,20.895351 52.24417,20.895048 52.244095,20.894794 52.244026,20.893927 52.243774)",2024-11-10 08:45:00.000000,34
25342610,"LINESTRING(20.959562 52.28134,20.959236 52.281227,20.95888 52.2811,20.95877 52.281063,20.958735 52.28105,20.95869 52.281036,20.958637 52.281017,20.958557 52.280987)",2024-11-10 08:45:00.000000,17
21210459,"LINESTRING(20.973682 52.27207,20.97365 52.27201,20.973627 52.271973,20.973608 52.27194,20.97357 52.271873,20.973562 52.271862)",2024-11-10 17:00:00.000000,1
20183413,"LINESTRING(21.002445 52.292328,21.003464 52.292686)",2024-11-10 17:00:00.000000,3
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-10 17:15:00.000000,52
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-10 17:15:00.000000,37
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-10 09:00:00.000000,48
22350061,"LINESTRING(21.024061 52.29698,21.025238 52.297356,21.025648 52.29749)",2024-11-10 09:00:00.000000,48
11674725,"LINESTRING(20.968914 52.265205,20.969936 52.264927,20.970589 52.264744)",2024-11-10 09:00:00.000000,37
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-10 08:30:00.000000,30
22350061,"LINESTRING(21.024061 52.29698,21.025238 52.297356,21.025648 52.29749)",2024-11-10 08:30:00.000000,50
22351324,"LINESTRING(21.025648 52.29749,21.027906 52.298157,21.029402 52.298607,21.029871 52.298744)",2024-11-10 08:45:00.000000,41
22646202,"LINESTRING(21.003414 52.28998,21.003166 52.29022,21.002787 52.29058)",2024-11-10 08:45:00.000000,38
7439055,"LINESTRING(21.051472 52.304554,21.051254 52.3045)",2024-11-10 08:45:00.000000,70
22545360,"LINESTRING(20.88554 52.240337,20.885025 52.24038,20.884735 52.2404)",2024-11-10 09:15:00.000000,33
7531723,"LINESTRING(20.973759 52.27725,20.973171 52.276947)",2024-11-10 09:15:00.000000,49
20543625,"LINESTRING(20.963192 52.275818,20.963404 52.27559)",2024-11-10 09:15:00.000000,9
23385567,"LINESTRING(20.898693 52.24935,20.898655 52.24987,20.898664 52.249916,20.898678 52.24996,20.898676 52.25003,20.898666 52.250088,20.898638 52.25014)",2024-11-10 09:15:00.000000,1
21716559,"LINESTRING(20.994385 52.298435,20.995285 52.29759,20.99583 52.297047)",2024-11-10 09:30:00.000000,39
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-10 09:30:00.000000,42
22350061,"LINESTRING(21.024061 52.29698,21.025238 52.297356,21.025648 52.29749)",2024-11-10 09:30:00.000000,43
23333182,"LINESTRING(20.894045 52.243202,20.894316 52.243298,20.894547 52.243378,20.894703 52.243427,20.895002 52.243523,20.895208 52.243587,20.89544 52.243656)",2024-11-10 09:00:00.000000,40
22214802,"LINESTRING(20.946455 52.254757,20.94657 52.254875,20.946756 52.255077,20.946924 52.255257)",2024-11-10 09:00:00.000000,48
25337270,"LINESTRING(20.984228 52.286945,20.985233 52.286354)",2024-11-10 09:15:00.000000,45
25337271,"LINESTRING(20.986355 52.28568,20.986675 52.28547,20.987013 52.285244,20.98727 52.285072,20.987457 52.284943,20.98762 52.28483,20.987844 52.284668,20.988092 52.284485,20.988731 52.283993)",2024-11-10 09:15:00.000000,41
24925453,"LINESTRING(20.86715 52.21934,20.866322 52.218636)",2024-11-10 09:15:00.000000,55
14690475,"LINESTRING(20.967756 52.272118,20.96764 52.272057,20.967443 52.271988,20.967281 52.271957,20.967125 52.271954,20.966978 52.27197,20.966852 52.271996,20.966732 52.272034,20.966656 52.27207,20.966578 52.272118,20.966515 52.272163,20.966465 52.27222,20.966421 52.27228,20.966387 52.272354,20.966383 52.272434,20.966396 52.272507,20.966417 52.272568,20.966448 52.272636,20.966497 52.272717,20.96662 52.272877)",2024-11-10 09:15:00.000000,24
26154114,"LINESTRING(21.061352 52.30658,21.061445 52.306576,21.061518 52.306564,21.061571 52.306538,21.061623 52.306507,21.06165 52.30648,21.061668 52.30645,21.061674 52.30643,21.061676 52.30635,21.061674 52.30625,21.061668 52.306164,21.061651 52.30607,21.061634 52.305992,21.061611 52.30592,21.061577 52.305843,21.061543 52.305767,21.061497 52.305683,21.061445 52.305603,21.061394 52.305523,21.061337 52.305454,21.06128 52.30539,21.06121 52.305325,21.06117 52.305286,21.061123 52.305252,21.06107 52.30522,21.06102 52.305202,21.060966 52.30519,21.060904 52.305183,21.060833 52.30518,21.060776 52.30518,21.060722 52.305183,21.060694 52.305183,21.060663 52.305187,21.060633 52.30519,21.06061 52.3052,21.060589 52.305202,21.060574 52.30521,21.060558 52.30522)",2024-11-10 17:15:00.000000,14
22065690,"LINESTRING(20.959204 52.27584,20.959175 52.27586,20.959146 52.275875)",2024-11-10 08:45:00.000000,18
2004253,"LINESTRING(20.928356 52.248222,20.923952 52.24766,20.923027 52.247543)",2024-11-10 09:00:00.000000,58
22646202,"LINESTRING(21.003414 52.28998,21.003166 52.29022,21.002787 52.29058)",2024-11-10 09:00:00.000000,42
24094216,"LINESTRING(20.89676 52.23946,20.896782 52.239635,20.8968 52.239754)",2024-11-10 09:00:00.000000,16
23333176,"LINESTRING(20.897156 52.244537,20.896942 52.2445,20.896498 52.244415,20.896378 52.24439,20.895973 52.24431,20.89569 52.244247,20.895351 52.24417,20.895048 52.244095,20.894794 52.244026,20.893927 52.243774)",2024-11-10 09:00:00.000000,29
22639057,"LINESTRING(21.002666 52.289715,21.002827 52.28976,21.002995 52.28981,21.003181 52.28987,21.003355 52.28994,21.003504 52.29,21.003607 52.29005,21.003736 52.290123,21.003832 52.29018,21.00391 52.290237,21.00398 52.29029,21.00405 52.290356,21.004099 52.29041,21.004156 52.290478,21.00421 52.29056,21.004244 52.290638,21.004263 52.2907,21.004276 52.29076,21.004284 52.29083,21.004276 52.29091,21.00426 52.290993,21.004232 52.291065,21.004196 52.29113,21.00415 52.2912,21.0041 52.291256,21.004044 52.291317,21.003977 52.291367,21.003887 52.29143,21.0038 52.291477,21.003723 52.291515,21.003628 52.291557,21.003529 52.291595,21.00342 52.291634,21.003273 52.29167,21.0031 52.291718,21.002237 52.291927)",2024-11-10 09:15:00.000000,32
14930621,"LINESTRING(21.064707 52.311943,21.064528 52.311848,21.064423 52.311775,21.064291 52.31168,21.064089 52.311546,21.064047 52.31152,21.064013 52.3115,21.063866 52.311413)",2024-11-10 09:15:00.000000,8
21716561,"LINESTRING(20.994007 52.298798,20.994385 52.298435)",2024-11-10 17:15:00.000000,40
26157754,"LINESTRING(21.033016 52.298527,21.032995 52.298588,21.032917 52.298813,21.032791 52.29918,21.03277 52.29924,21.032757 52.299274,21.032713 52.299404)",2024-11-10 17:15:00.000000,19
22346324,"LINESTRING(21.001566 52.291927,21.001514 52.291977,21.00028 52.293137,21.000229 52.293186,21.000128 52.293293)",2024-11-10 09:15:00.000000,26
20183413,"LINESTRING(21.002445 52.292328,21.003464 52.292686)",2024-11-10 09:15:00.000000,20
4052302,"LINESTRING(20.94018 52.250557,20.941023 52.25087,20.941813 52.251198,20.942516 52.25153,20.94318 52.25192,20.943752 52.252296,20.944328 52.25273,20.944563 52.252934,20.944805 52.25315,20.945229 52.253586,20.945648 52.254036)",2024-11-10 09:30:00.000000,48
20525881,"LINESTRING(20.964296 52.274952,20.963964 52.275192,20.963903 52.27524,20.963858 52.275276,20.963825 52.275295,20.963785 52.275314,20.96371 52.27534,20.963634 52.27536)",2024-11-10 09:30:00.000000,4
19352034,"LINESTRING(20.87775 52.241707,20.878832 52.24154)",2024-11-10 09:30:00.000000,32
