vehicle_id;timestamp;time;speed;course;lat;lon
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691823;10.05.2023 06:10;43;132;51.93118;15.52677
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691833;10.05.2023 06:10;46;126;51.93045;15.52818
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691843;10.05.2023 06:10;46;120;51.92985;15.52977
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691853;10.05.2023 06:10;46;120;51.92923;15.53144
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691863;10.05.2023 06:11;46;120;51.92862;15.53316
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691873;10.05.2023 06:11;50;120;51.928;15.53484
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691883;10.05.2023 06:11;54;118;51.92734;15.5366
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691893;10.05.2023 06:11;50;120;51.9267;15.53842
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691903;10.05.2023 06:11;50;120;51.92606;15.54023
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691913;10.05.2023 06:11;39;120;51.92546;15.54191
752222bb0975f8302646a4690966cd0dc1948309d363e2ab89a389872c7f320b;1683691923;10.05.2023 06:12;18;146;51.92513;15.54268
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683691947;10.05.2023 06:12;28;170;51.9443;15.47787
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692027;10.05.2023 06:13;28;238;51.9402;15.46559
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692037;10.05.2023 06:13;57;280;51.94042;15.46374
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692047;10.05.2023 06:14;61;280;51.94075;15.46129
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692053;10.05.2023 06:14;68;272;51.94024;15.49732
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692057;10.05.2023 06:14;61;280;51.94111;15.4589
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692063;10.05.2023 06:14;43;266;51.94026;15.49488
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692067;10.05.2023 06:14;50;282;51.94143;15.45676
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692077;10.05.2023 06:14;46;282;51.94171;15.45483
3b63bbf5e9746b4ae920e2f38684906813d75aa78b1a4659357ca73dfcc9c3d2;1683692087;10.05.2023 06:14;32;284;51.94193;15.4533
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692117;10.05.2023 06:15;7;274;51.94022;15.49447
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692127;10.05.2023 06:15;36;242;51.94014;15.4934
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692221;10.05.2023 06:17;14;346;51.93554;15.50594
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692231;10.05.2023 06:17;0;352;51.93553;15.50616
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692241;10.05.2023 06:17;43;64;51.93592;15.50746
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692251;10.05.2023 06:17;54;56;51.93658;15.50929
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692261;10.05.2023 06:17;28;64;51.93715;15.51072
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692271;10.05.2023 06:17;0;78;51.93714;15.51115
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692284;10.05.2023 06:18;0;78;51.93716;15.51098
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692295;10.05.2023 06:18;0;78;51.93732;15.51094
34188b15e888f6c6e061565d6c9ef6740d179c360a13d75a519708a9ba9e633f;1683692305;10.05.2023 06:18;18;62;51.93732;15.51114
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692478;10.05.2023 06:21;28;272;51.93543;15.5167
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692488;10.05.2023 06:21;39;300;51.93582;15.51542
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692498;10.05.2023 06:21;25;318;51.93621;15.51433
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692508;10.05.2023 06:21;36;312;51.9366;15.5133
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692518;10.05.2023 06:21;28;294;51.9371;15.51214
228f4a39cfdf9e92fc53f11304c6b53ffa63f042a261b958e8f8baa2bd8ccbc5;1683692520;10.05.2023 06:22;43;240;51.93716;15.51039
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692528;10.05.2023 06:22;28;272;51.93723;15.51132
228f4a39cfdf9e92fc53f11304c6b53ffa63f042a261b958e8f8baa2bd8ccbc5;1683692530;10.05.2023 06:22;61;236;51.93638;15.50839
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692538;10.05.2023 06:22;43;236;51.93692;15.50973
228f4a39cfdf9e92fc53f11304c6b53ffa63f042a261b958e8f8baa2bd8ccbc5;1683692540;10.05.2023 06:22;28;250;51.93577;15.50656
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692548;10.05.2023 06:22;46;238;51.93639;15.50833
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692558;10.05.2023 06:22;50;252;51.93591;15.50654
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692568;10.05.2023 06:22;43;268;51.93569;15.50464
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692578;10.05.2023 06:22;36;284;51.9358;15.50301
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692588;10.05.2023 06:23;32;328;51.93612;15.50163
228f4a39cfdf9e92fc53f11304c6b53ffa63f042a261b958e8f8baa2bd8ccbc5;1683692592;10.05.2023 06:23;3;264;51.93576;15.50635
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692598;10.05.2023 06:23;28;6;51.93683;15.50161
228f4a39cfdf9e92fc53f11304c6b53ffa63f042a261b958e8f8baa2bd8ccbc5;1683692602;10.05.2023 06:23;25;170;51.93544;15.50584
cbbfb5b37a47ca80145f72a87289ce353ec02e7f24b9f2b1b877b63228e6ba7c;1683692608;10.05.2023 06:23;36;2;51.93777;15.50157
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692784;10.05.2023 06:26;25;330;51.93318;15.49877
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692794;10.05.2023 06:26;39;326;51.93389;15.49792
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692804;10.05.2023 06:26;36;340;51.93472;15.49717
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692829;10.05.2023 06:27;10;4;51.93529;15.49689
ba9b89b0785e267bd4a055fc9dfc730622e1f4362bc53b6eaf9a0c684276586c;1683692832;10.05.2023 06:27;25;326;51.92518;15.54323
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692839;10.05.2023 06:27;32;288;51.93577;15.49648
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692849;10.05.2023 06:27;14;308;51.93608;15.49537
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692873;10.05.2023 06:27;7;318;51.93614;15.49526
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692883;10.05.2023 06:28;39;340;51.93673;15.49463
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692893;10.05.2023 06:28;46;350;51.93781;15.49429
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692903;10.05.2023 06:28;32;354;51.93883;15.49409
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692913;10.05.2023 06:28;3;358;51.93926;15.49399
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692929;10.05.2023 06:28;21;254;51.93987;15.49195
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692939;10.05.2023 06:28;43;260;51.9396;15.49054
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683692943;10.05.2023 06:29;79;280;51.94013;15.49908
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692948;10.05.2023 06:29;3;6;51.93928;15.49401
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692949;10.05.2023 06:29;50;270;51.93951;15.4886
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683692953;10.05.2023 06:29;72;268;51.94029;15.49582
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692958;10.05.2023 06:29;28;14;51.93976;15.49412
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692960;10.05.2023 06:29;54;270;51.93954;15.4863
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692968;10.05.2023 06:29;39;346;51.94055;15.49401
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692970;10.05.2023 06:29;54;270;51.93951;15.48411
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692978;10.05.2023 06:29;43;354;51.94164;15.49373
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692980;10.05.2023 06:29;54;268;51.9395;15.48201
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683692981;10.05.2023 06:29;18;326;51.93234;15.50465
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692988;10.05.2023 06:29;39;328;51.9427;15.49322
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683692990;10.05.2023 06:29;36;268;51.93945;15.48033
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683692991;10.05.2023 06:29;32;320;51.93273;15.50366
18542b399a8fed3103f7ecfc8c16ea9576b2aa40393c4457e1ce49b21a21b3ed;1683692998;10.05.2023 06:29;18;322;51.94323;15.49254
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683692998;10.05.2023 06:29;50;250;51.94011;15.49312
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683693000;10.05.2023 06:30;21;212;51.93927;15.47979
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693001;10.05.2023 06:30;39;334;51.93359;15.50319
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693008;10.05.2023 06:30;64;254;51.93963;15.49082
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683693010;10.05.2023 06:30;57;156;51.93828;15.48036
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693011;10.05.2023 06:30;25;344;51.93446;15.50271
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693018;10.05.2023 06:30;72;268;51.93952;15.48802
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683693021;10.05.2023 06:30;39;160;51.93731;15.48083
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693021;10.05.2023 06:30;36;342;51.9352;15.50207
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693028;10.05.2023 06:30;7;270;51.93952;15.48626
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683693031;10.05.2023 06:30;25;162;51.93683;15.48093
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693031;10.05.2023 06:30;7;338;51.93564;15.50183
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693038;10.05.2023 06:30;61;268;51.9395;15.48455
e7a4ca05ed0e507868fd89354d4ef971d2e5da7b134affddc9a1c9056f9d1fd3;1683693041;10.05.2023 06:30;46;164;51.93594;15.48136
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693048;10.05.2023 06:30;57;270;51.93949;15.48215
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693056;10.05.2023 06:30;7;340;51.93571;15.50178
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693058;10.05.2023 06:30;54;262;51.93941;15.47981
71e2eb833326a7c1265664360acd07f58783923dfbcde681c4ceddbaa01bc6ae;1683693066;10.05.2023 06:31;32;356;51.93636;15.50153
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693068;10.05.2023 06:31;57;264;51.93925;15.47744
f5eb7e149034711b00562ea37c4479a2f181694a34ccd8dd8adcaba2e21cfc96;1683693076;10.05.2023 06:31;43;80;51.93961;15.49082
c73a32a21b28cee8df38c0f1550a2e0bd4db31537b2f64a56ceb3f95d592be1f;1683693079;10.05.2023 06:31;7;274;51.9392;15.47655
