segmnet_id,wkt,time,avg_speed
25538938,"LINESTRING(20.988018 52.30428,20.988771 52.303715,20.988827 52.303673,20.98888 52.303635,20.98906 52.303497)",2024-11-03 18:00:00.000000,13
4715802,"LINESTRING(20.89364 52.23986,20.893251 52.23989)",2024-11-03 14:00:00.000000,25
21816891,"LINESTRING(21.01629 52.29498,21.01527 52.29466)",2024-11-03 14:00:00.000000,27
22649243,"LINESTRING(21.000845 52.289227,21.001778 52.289474)",2024-11-03 14:00:00.000000,40
24691653,"LINESTRING(21.011545 52.300297,21.011652 52.30015,21.011679 52.300114,21.011965 52.299732,21.01206 52.299606)",2024-11-03 14:00:00.000000,37
26390291,"LINESTRING(21.08482 52.30768,21.083565 52.307682)",2024-11-03 14:00:00.000000,40
22301647,"LINESTRING(20.962408 52.25941,20.962513 52.259487,20.962616 52.25954,20.96266 52.25957,20.962675 52.25961,20.962683 52.259655)",2024-11-03 14:00:00.000000,8
24734404,"LINESTRING(20.947872 52.256004,20.947737 52.256016,20.947556 52.256012,20.947435 52.25601,20.947287 52.255993,20.947155 52.255974,20.947012 52.255936,20.946894 52.2559,20.946747 52.255844)",2024-11-03 14:00:00.000000,41
19354387,"LINESTRING(21.093727 52.307156,21.09448 52.30715,21.096031 52.30715)",2024-11-03 14:00:00.000000,36
22294282,"LINESTRING(20.950823 52.25928,20.951138 52.259502)",2024-11-03 14:00:00.000000,49
18835290,"LINESTRING(20.999187 52.294773,20.999334 52.294754,20.999454 52.294727,20.99954 52.294693,20.999744 52.29459)",2024-11-03 14:00:00.000000,2
24925465,"LINESTRING(20.952269 52.261013,20.953226 52.26196)",2024-11-03 14:15:00.000000,44
24925473,"LINESTRING(20.987402 52.283768,20.986782 52.283485)",2024-11-03 14:15:00.000000,9
22649243,"LINESTRING(21.000845 52.289227,21.001778 52.289474)",2024-11-03 14:15:00.000000,41
16883726,"LINESTRING(20.986664 52.283222,20.988276 52.28396)",2024-11-03 14:00:00.000000,43
19332734,"LINESTRING(21.091492 52.307457,21.090502 52.307457)",2024-11-03 14:00:00.000000,53
9365274,"LINESTRING(21.008493 52.284397,21.00807 52.285133)",2024-11-03 14:00:00.000000,32
13076849,"LINESTRING(21.094343 52.30984,21.09445 52.309967)",2024-11-03 14:00:00.000000,56
22680771,"LINESTRING(21.004862 52.2913,21.00374 52.29094)",2024-11-03 14:15:00.000000,10
20173228,"LINESTRING(21.00837 52.294445,21.008738 52.29398,21.008741 52.293934,21.008821 52.293842,21.009384 52.293213,21.009539 52.293015,21.009432 52.292984,21.009323 52.29295,21.007793 52.292446)",2024-11-03 14:00:00.000000,1
19352034,"LINESTRING(20.87775 52.241707,20.878832 52.24154)",2024-11-03 14:00:00.000000,31
