segmnet_id,wkt,time,avg_speed
26407372,"LINESTRING(20.89068 52.240807,20.890793 52.241047)",2024-11-30 09:45:00.000000,0
21231118,"LINESTRING(21.00407 52.290295,21.004118 52.290337,21.004164 52.29037)",2024-11-30 09:45:00.000000,51
21716560,"LINESTRING(20.994535 52.298492,20.994225 52.298786)",2024-11-30 09:45:00.000000,49
21036126,"LINESTRING(20.957733 52.26684,20.956833 52.266052)",2024-11-30 09:45:00.000000,34
7355987,"LINESTRING(20.9632 52.266575,20.96335 52.266556,20.963497 52.266556,20.963617 52.266567,20.963839 52.266563,20.964184 52.26652)",2024-11-30 09:45:00.000000,30
21034244,"LINESTRING(20.95457 52.262836,20.955017 52.2633,20.955418 52.26371,20.955717 52.264015,20.956367 52.264637,20.957079 52.265293)",2024-11-30 10:00:00.000000,35
7458072,"LINESTRING(20.968794 52.274536,20.96821 52.274197,20.966566 52.27319)",2024-11-30 10:00:00.000000,42
17088106,"LINESTRING(20.985743 52.28325,20.985495 52.283024,20.985363 52.28293)",2024-11-30 10:00:00.000000,27
21087869,"LINESTRING(20.995693 52.27397,20.994812 52.275753)",2024-11-30 10:00:00.000000,42
14959616,"LINESTRING(21.066317 52.312862,21.066338 52.312878,21.066353 52.3129,21.066372 52.312958,21.066383 52.313,21.06643 52.313145,21.066454 52.3133)",2024-11-30 10:00:00.000000,19
21034368,"LINESTRING(20.961393 52.269104,20.961618 52.269306)",2024-11-30 09:45:00.000000,45
22545360,"LINESTRING(20.88554 52.240337,20.885025 52.24038,20.884735 52.2404)",2024-11-30 09:45:00.000000,23
16883728,"LINESTRING(20.988276 52.28396,20.989668 52.28462)",2024-11-30 10:00:00.000000,37
17088110,"LINESTRING(20.98668 52.28297,20.987032 52.282993,20.987192 52.282993,20.98735 52.282986,20.987537 52.282967,20.98773 52.28294,20.987886 52.28291,20.988993 52.28268,20.989147 52.282654,20.98928 52.282646,20.98942 52.282642,20.989536 52.28265,20.989618 52.28266,20.989712 52.28268,20.989792 52.282707,20.989868 52.282738,20.989954 52.282776,20.99002 52.282825,20.990116 52.282906,20.99016 52.28296,20.990198 52.28303,20.990211 52.283077,20.990221 52.283134,20.990211 52.283226,20.99019 52.2833,20.990154 52.28335,20.990086 52.283436,20.990015 52.283512,20.989521 52.28389)",2024-11-30 10:00:00.000000,25
