vehicle_id;timestamp;time;speed;course;lat;lon
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981658;24.04.2024 20:00;46;54;51.93167;15.48092
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981664;24.04.2024 20:01;18;102;51.93576;15.49601
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981668;24.04.2024 20:01;39;54;51.93233;15.48237
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981674;24.04.2024 20:01;43;72;51.93578;15.49744
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981676;24.04.2024 20:01;0;268;51.94022;15.49446
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981683;24.04.2024 20:01;36;286;51.92526;15.54235
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981684;24.04.2024 20:01;50;80;51.93598;15.49938
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981686;24.04.2024 20:01;28;272;51.94024;15.49377
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981686;24.04.2024 20:01;18;86;51.93278;15.48338
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981693;24.04.2024 20:01;57;300;51.92588;15.54049
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981694;24.04.2024 20:01;18;94;51.936;15.50078
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981696;24.04.2024 20:01;32;324;51.9332;15.48316
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981703;24.04.2024 20:01;61;300;51.92669;15.53853
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981706;24.04.2024 20:01;43;338;51.93409;15.4824
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981713;24.04.2024 20:01;3;166;51.93993;15.49332
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981713;24.04.2024 20:01;57;300;51.92746;15.53654
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981716;24.04.2024 20:01;39;342;51.93504;15.48194
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981723;24.04.2024 20:02;39;164;51.93932;15.49373
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981723;24.04.2024 20:02;54;300;51.92822;15.5345
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981726;24.04.2024 20:02;43;344;51.9361;15.48146
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981732;24.04.2024 20:02;21;98;51.93598;15.50097
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981733;24.04.2024 20:02;54;172;51.93817;15.49392
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981733;24.04.2024 20:02;57;300;51.92897;15.53249
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981742;24.04.2024 20:02;50;106;51.93572;15.50266
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981743;24.04.2024 20:02;36;168;51.93698;15.49423
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981743;24.04.2024 20:02;61;300;51.92974;15.53043
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981745;24.04.2024 20:02;18;342;51.9369;15.48109
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981752;24.04.2024 20:02;64;82;51.93551;15.50487
